fips,cbsa,metarea,metareano,state_fips,year,reform_date,event_time,treated,exposure_intensity
,,"672. reno, nv",,NV,1976,,,0,
,,"672. reno, nv",,NV,1977,,,0,
,,"672. reno, nv",,NV,1978,,,0,
,,"672. reno, nv",,NV,1979,,,0,
,,"672. reno, nv",,NV,1980,,,0,
,,"672. reno, nv",,NV,1981,,,0,
,,"672. reno, nv",,NV,1982,,,0,
,,"672. reno, nv",,NV,1983,,,0,
,,"672. reno, nv",,NV,1984,,,0,
,,"672. reno, nv",,NV,1985,,,0,
,,"672. reno, nv",,NV,1986,,,0,
,,"672. reno, nv",,NV,1987,,,0,
,,"672. reno, nv",,NV,1988,,,0,
,,"672. reno, nv",,NV,1989,,,0,
,,"672. reno, nv",,NV,1990,,,0,
,,"672. reno, nv",,NV,1991,,,0,
,,"672. reno, nv",,NV,1992,,,0,
,,"672. reno, nv",,NV,1993,,,0,
,,"672. reno, nv",,NV,1994,,,0,
,,"672. reno, nv",,NV,1995,,,0,
,,"672. reno, nv",,NV,1996,,,0,
,,"672. reno, nv",,NV,1997,,,0,
,,"672. reno, nv",,NV,1998,,,0,
,,"672. reno, nv",,NV,1999,,,0,
,,"672. reno, nv",,NV,2000,,,0,
,,"672. reno, nv",,NV,2001,,,0,
,,"672. reno, nv",,NV,2002,,,0,
,,"672. reno, nv",,NV,2003,,,0,
,,"672. reno, nv",,NV,2004,,,0,
,,"672. reno, nv",,NV,2005,,,0,
,,"672. reno, nv",,NV,2006,,,0,
,,"672. reno, nv",,NV,2007,,,0,
,,"672. reno, nv",,NV,2008,,,0,
,,"672. reno, nv",,NV,2009,,,0,
,,"672. reno, nv",,NV,2010,,,0,
,,"672. reno, nv",,NV,2011,,,0,
,,"672. reno, nv",,NV,2012,,,0,
,,"672. reno, nv",,NV,2013,,,0,
,,"672. reno, nv",,NV,2014,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1940,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1944,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1945,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1946,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1947,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1948,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1949,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1950,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1951,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1952,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1953,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1954,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1955,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1956,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1957,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1958,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1959,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1960,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1961,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1962,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1963,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1964,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1965,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1966,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1967,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1968,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1969,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1970,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1971,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1972,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1973,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1974,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1975,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1976,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1977,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1978,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1979,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1980,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1981,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1982,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1983,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1984,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1985,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1986,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1987,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1988,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1989,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1990,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1991,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1992,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1993,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1994,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1995,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1996,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1997,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1998,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,1999,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,2000,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,2001,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,2002,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,2003,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,2004,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,2005,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,2006,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,2007,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,2008,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,2009,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,2010,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,2011,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,2012,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,2013,,,0,
,,"674. richland-kennewick-pasco, wa",,WA,2014,,,0,
,,"676. richmond-petersburg, va",,VA,1940,,,0,
,,"676. richmond-petersburg, va",,VA,1944,,,0,
,,"676. richmond-petersburg, va",,VA,1945,,,0,
,,"676. richmond-petersburg, va",,VA,1946,,,0,
,,"676. richmond-petersburg, va",,VA,1947,,,0,
,,"676. richmond-petersburg, va",,VA,1948,,,0,
,,"676. richmond-petersburg, va",,VA,1949,,,0,
,,"676. richmond-petersburg, va",,VA,1950,,,0,
,,"676. richmond-petersburg, va",,VA,1951,,,0,
,,"676. richmond-petersburg, va",,VA,1952,,,0,
,,"676. richmond-petersburg, va",,VA,1953,,,0,
,,"676. richmond-petersburg, va",,VA,1954,,,0,
,,"676. richmond-petersburg, va",,VA,1955,,,0,
,,"676. richmond-petersburg, va",,VA,1956,,,0,
,,"676. richmond-petersburg, va",,VA,1957,,,0,
,,"676. richmond-petersburg, va",,VA,1958,,,0,
,,"676. richmond-petersburg, va",,VA,1959,,,0,
,,"676. richmond-petersburg, va",,VA,1960,,,0,
,,"676. richmond-petersburg, va",,VA,1961,,,0,
,,"676. richmond-petersburg, va",,VA,1962,,,0,
,,"676. richmond-petersburg, va",,VA,1963,,,0,
,,"676. richmond-petersburg, va",,VA,1964,,,0,
,,"676. richmond-petersburg, va",,VA,1965,,,0,
,,"676. richmond-petersburg, va",,VA,1966,,,0,
,,"676. richmond-petersburg, va",,VA,1967,,,0,
,,"676. richmond-petersburg, va",,VA,1968,,,0,
,,"676. richmond-petersburg, va",,VA,1969,,,0,
,,"676. richmond-petersburg, va",,VA,1970,,,0,
,,"676. richmond-petersburg, va",,VA,1971,,,0,
,,"676. richmond-petersburg, va",,VA,1972,,,0,
,,"676. richmond-petersburg, va",,VA,1973,,,0,
,,"676. richmond-petersburg, va",,VA,1974,,,0,
,,"676. richmond-petersburg, va",,VA,1975,,,0,
,,"676. richmond-petersburg, va",,VA,1976,,,0,
,,"676. richmond-petersburg, va",,VA,1977,,,0,
,,"676. richmond-petersburg, va",,VA,1978,,,0,
,,"676. richmond-petersburg, va",,VA,1979,,,0,
,,"676. richmond-petersburg, va",,VA,1980,,,0,
,,"676. richmond-petersburg, va",,VA,1981,,,0,
,,"676. richmond-petersburg, va",,VA,1982,,,0,
,,"676. richmond-petersburg, va",,VA,1983,,,0,
,,"676. richmond-petersburg, va",,VA,1984,,,0,
,,"676. richmond-petersburg, va",,VA,1985,,,0,
,,"676. richmond-petersburg, va",,VA,1986,,,0,
,,"676. richmond-petersburg, va",,VA,1987,,,0,
,,"676. richmond-petersburg, va",,VA,1988,,,0,
,,"676. richmond-petersburg, va",,VA,1989,,,0,
,,"676. richmond-petersburg, va",,VA,1990,,,0,
,,"676. richmond-petersburg, va",,VA,1991,,,0,
,,"676. richmond-petersburg, va",,VA,1992,,,0,
,,"676. richmond-petersburg, va",,VA,1993,,,0,
,,"676. richmond-petersburg, va",,VA,1994,,,0,
,,"676. richmond-petersburg, va",,VA,1995,,,0,
,,"676. richmond-petersburg, va",,VA,1996,,,0,
,,"676. richmond-petersburg, va",,VA,1997,,,0,
,,"676. richmond-petersburg, va",,VA,1998,,,0,
,,"676. richmond-petersburg, va",,VA,1999,,,0,
,,"676. richmond-petersburg, va",,VA,2000,,,0,
,,"676. richmond-petersburg, va",,VA,2001,,,0,
,,"676. richmond-petersburg, va",,VA,2002,,,0,
,,"676. richmond-petersburg, va",,VA,2003,,,0,
,,"676. richmond-petersburg, va",,VA,2004,,,0,
,,"676. richmond-petersburg, va",,VA,2005,,,0,
,,"676. richmond-petersburg, va",,VA,2006,,,0,
,,"676. richmond-petersburg, va",,VA,2007,,,0,
,,"676. richmond-petersburg, va",,VA,2008,,,0,
,,"676. richmond-petersburg, va",,VA,2009,,,0,
,,"676. richmond-petersburg, va",,VA,2010,,,0,
,,"676. richmond-petersburg, va",,VA,2011,,,0,
,,"676. richmond-petersburg, va",,VA,2012,,,0,
,,"676. richmond-petersburg, va",,VA,2013,,,0,
,,"676. richmond-petersburg, va",,VA,2014,,,0,
,,"678. riverside-san bernardino, ca",,CA,1940,,,0,
,,"678. riverside-san bernardino, ca",,CA,1944,,,0,
,,"678. riverside-san bernardino, ca",,CA,1945,,,0,
,,"678. riverside-san bernardino, ca",,CA,1946,,,0,
,,"678. riverside-san bernardino, ca",,CA,1947,,,0,
,,"678. riverside-san bernardino, ca",,CA,1948,,,0,
,,"678. riverside-san bernardino, ca",,CA,1949,,,0,
,,"678. riverside-san bernardino, ca",,CA,1950,,,0,
,,"678. riverside-san bernardino, ca",,CA,1951,,,0,
,,"678. riverside-san bernardino, ca",,CA,1952,,,0,
,,"678. riverside-san bernardino, ca",,CA,1953,,,0,
,,"678. riverside-san bernardino, ca",,CA,1954,,,0,
,,"678. riverside-san bernardino, ca",,CA,1955,,,0,
,,"678. riverside-san bernardino, ca",,CA,1956,,,0,
,,"678. riverside-san bernardino, ca",,CA,1957,,,0,
,,"678. riverside-san bernardino, ca",,CA,1958,,,0,
,,"678. riverside-san bernardino, ca",,CA,1959,,,0,
,,"678. riverside-san bernardino, ca",,CA,1960,,,0,
,,"678. riverside-san bernardino, ca",,CA,1961,,,0,
,,"678. riverside-san bernardino, ca",,CA,1962,,,0,
,,"678. riverside-san bernardino, ca",,CA,1963,,,0,
,,"678. riverside-san bernardino, ca",,CA,1964,,,0,
,,"678. riverside-san bernardino, ca",,CA,1965,,,0,
,,"678. riverside-san bernardino, ca",,CA,1966,,,0,
,,"678. riverside-san bernardino, ca",,CA,1967,,,0,
,,"678. riverside-san bernardino, ca",,CA,1968,,,0,
,,"678. riverside-san bernardino, ca",,CA,1969,,,0,
,,"678. riverside-san bernardino, ca",,CA,1970,,,0,
,,"678. riverside-san bernardino, ca",,CA,1971,,,0,
,,"678. riverside-san bernardino, ca",,CA,1972,,,0,
,,"678. riverside-san bernardino, ca",,CA,1973,,,0,
,,"678. riverside-san bernardino, ca",,CA,1974,,,0,
,,"678. riverside-san bernardino, ca",,CA,1975,,,0,
,,"678. riverside-san bernardino, ca",,CA,1976,,,0,
,,"678. riverside-san bernardino, ca",,CA,1977,,,0,
,,"678. riverside-san bernardino, ca",,CA,1978,,,0,
,,"678. riverside-san bernardino, ca",,CA,1979,,,0,
,,"678. riverside-san bernardino, ca",,CA,1980,,,0,
,,"678. riverside-san bernardino, ca",,CA,1981,,,0,
,,"678. riverside-san bernardino, ca",,CA,1982,,,0,
,,"678. riverside-san bernardino, ca",,CA,1983,,,0,
,,"678. riverside-san bernardino, ca",,CA,1984,,,0,
,,"678. riverside-san bernardino, ca",,CA,1985,,,0,
,,"678. riverside-san bernardino, ca",,CA,1986,,,0,
,,"678. riverside-san bernardino, ca",,CA,1987,,,0,
,,"678. riverside-san bernardino, ca",,CA,1988,,,0,
,,"678. riverside-san bernardino, ca",,CA,1989,,,0,
,,"678. riverside-san bernardino, ca",,CA,1990,,,0,
,,"678. riverside-san bernardino, ca",,CA,1991,,,0,
,,"678. riverside-san bernardino, ca",,CA,1992,,,0,
,,"678. riverside-san bernardino, ca",,CA,1993,,,0,
,,"678. riverside-san bernardino, ca",,CA,1994,,,0,
,,"678. riverside-san bernardino, ca",,CA,1995,,,0,
,,"678. riverside-san bernardino, ca",,CA,1996,,,0,
,,"678. riverside-san bernardino, ca",,CA,1997,,,0,
,,"678. riverside-san bernardino, ca",,CA,1998,,,0,
,,"678. riverside-san bernardino, ca",,CA,1999,,,0,
,,"678. riverside-san bernardino, ca",,CA,2000,,,0,
,,"678. riverside-san bernardino, ca",,CA,2001,,,0,
,,"678. riverside-san bernardino, ca",,CA,2002,,,0,
,,"678. riverside-san bernardino, ca",,CA,2003,,,0,
,,"678. riverside-san bernardino, ca",,CA,2004,,,0,
,,"678. riverside-san bernardino, ca",,CA,2005,,,0,
,,"678. riverside-san bernardino, ca",,CA,2006,,,0,
,,"678. riverside-san bernardino, ca",,CA,2007,,,0,
,,"678. riverside-san bernardino, ca",,CA,2008,,,0,
,,"678. riverside-san bernardino, ca",,CA,2009,,,0,
,,"678. riverside-san bernardino, ca",,CA,2010,,,0,
,,"678. riverside-san bernardino, ca",,CA,2011,,,0,
,,"678. riverside-san bernardino, ca",,CA,2012,,,0,
,,"678. riverside-san bernardino, ca",,CA,2013,,,0,
,,"678. riverside-san bernardino, ca",,CA,2014,,,0,
,,"68. bakersfield, ca",,CA,1940,1980-01-01,-40,1,0.01965413
,,"68. bakersfield, ca",,CA,1944,1980-01-01,-36,1,0.01965413
,,"68. bakersfield, ca",,CA,1945,1980-01-01,-35,1,0.01965413
,,"68. bakersfield, ca",,CA,1946,1980-01-01,-34,1,0.01965413
,,"68. bakersfield, ca",,CA,1947,1980-01-01,-33,1,0.01965413
,,"68. bakersfield, ca",,CA,1948,1980-01-01,-32,1,0.01965413
,,"68. bakersfield, ca",,CA,1949,1980-01-01,-31,1,0.01965413
,,"68. bakersfield, ca",,CA,1950,1980-01-01,-30,1,0.01965413
,,"68. bakersfield, ca",,CA,1951,1980-01-01,-29,1,0.01965413
,,"68. bakersfield, ca",,CA,1952,1980-01-01,-28,1,0.01965413
,,"68. bakersfield, ca",,CA,1953,1980-01-01,-27,1,0.01965413
,,"68. bakersfield, ca",,CA,1954,1980-01-01,-26,1,0.01965413
,,"68. bakersfield, ca",,CA,1955,1980-01-01,-25,1,0.01965413
,,"68. bakersfield, ca",,CA,1956,1980-01-01,-24,1,0.01965413
,,"68. bakersfield, ca",,CA,1957,1980-01-01,-23,1,0.01965413
,,"68. bakersfield, ca",,CA,1958,1980-01-01,-22,1,0.01965413
,,"68. bakersfield, ca",,CA,1959,1980-01-01,-21,1,0.01965413
,,"68. bakersfield, ca",,CA,1960,1980-01-01,-20,1,0.01965413
,,"68. bakersfield, ca",,CA,1961,1980-01-01,-19,1,0.01965413
,,"68. bakersfield, ca",,CA,1962,1980-01-01,-18,1,0.01965413
,,"68. bakersfield, ca",,CA,1963,1980-01-01,-17,1,0.01965413
,,"68. bakersfield, ca",,CA,1964,1980-01-01,-16,1,0.01965413
,,"68. bakersfield, ca",,CA,1965,1980-01-01,-15,1,0.01965413
,,"68. bakersfield, ca",,CA,1966,1980-01-01,-14,1,0.01965413
,,"68. bakersfield, ca",,CA,1967,1980-01-01,-13,1,0.01965413
,,"68. bakersfield, ca",,CA,1968,1980-01-01,-12,1,0.01965413
,,"68. bakersfield, ca",,CA,1969,1980-01-01,-11,1,0.01965413
,,"68. bakersfield, ca",,CA,1970,1980-01-01,-10,1,0.01965413
,,"68. bakersfield, ca",,CA,1971,1980-01-01,-9,1,0.01965413
,,"68. bakersfield, ca",,CA,1972,1980-01-01,-8,1,0.01965413
,,"68. bakersfield, ca",,CA,1973,1980-01-01,-7,1,0.01965413
,,"68. bakersfield, ca",,CA,1974,1980-01-01,-6,1,0.01965413
,,"68. bakersfield, ca",,CA,1975,1980-01-01,-5,1,0.01965413
,,"68. bakersfield, ca",,CA,1976,1980-01-01,-4,1,0.01965413
,,"68. bakersfield, ca",,CA,1977,1980-01-01,-3,1,0.01965413
,,"68. bakersfield, ca",,CA,1978,1980-01-01,-2,1,0.01965413
,,"68. bakersfield, ca",,CA,1979,1980-01-01,-1,1,0.01965413
,,"68. bakersfield, ca",48,CA,1980,1980-01-01,0,1,0.01965413
,,"68. bakersfield, ca",48,CA,1981,1980-01-01,1,1,0.01965413
,,"68. bakersfield, ca",48,CA,1982,1980-01-01,2,1,0.01965413
,,"68. bakersfield, ca",48,CA,1983,1980-01-01,3,1,0.01965413
,,"68. bakersfield, ca",48,CA,1984,1980-01-01,4,1,0.01965413
,,"68. bakersfield, ca",48,CA,1985,1980-01-01,5,1,0.01965413
,,"68. bakersfield, ca",48,CA,1986,1980-01-01,6,1,0.01965413
,,"68. bakersfield, ca",48,CA,1987,1980-01-01,7,1,0.01965413
,,"68. bakersfield, ca",48,CA,1988,1980-01-01,8,1,0.01965413
,,"68. bakersfield, ca",48,CA,1989,1980-01-01,9,1,0.01965413
,,"68. bakersfield, ca",48,CA,1990,1980-01-01,10,1,0.01965413
,,"68. bakersfield, ca",48,CA,1991,1980-01-01,11,1,0.01965413
,,"68. bakersfield, ca",48,CA,1992,1980-01-01,12,1,0.01965413
,,"68. bakersfield, ca",48,CA,1993,1980-01-01,13,1,0.01965413
,,"68. bakersfield, ca",48,CA,1994,1980-01-01,14,1,0.01965413
,,"68. bakersfield, ca",48,CA,1995,1980-01-01,15,1,0.01965413
,,"68. bakersfield, ca",48,CA,1996,1980-01-01,16,1,0.01965413
,,"68. bakersfield, ca",48,CA,1997,1980-01-01,17,1,0.01965413
,,"68. bakersfield, ca",48,CA,1998,1980-01-01,18,1,0.01965413
,,"68. bakersfield, ca",48,CA,1999,1980-01-01,19,1,0.01965413
,,"68. bakersfield, ca",48,CA,2000,1980-01-01,20,1,0.01965413
,,"68. bakersfield, ca",48,CA,2001,1980-01-01,21,1,0.01965413
,,"68. bakersfield, ca",48,CA,2002,1980-01-01,22,1,0.01965413
,,"68. bakersfield, ca",48,CA,2003,1980-01-01,23,1,0.01965413
,,"68. bakersfield, ca",48,CA,2004,1980-01-01,24,1,0.01965413
,,"68. bakersfield, ca",48,CA,2005,1980-01-01,25,1,0.01965413
,,"68. bakersfield, ca",48,CA,2006,1980-01-01,26,1,0.01965413
,,"68. bakersfield, ca",48,CA,2007,1980-01-01,27,1,0.01965413
,,"68. bakersfield, ca",48,CA,2008,1980-01-01,28,1,0.01965413
,,"68. bakersfield, ca",48,CA,2009,1980-01-01,29,1,0.01965413
,,"68. bakersfield, ca",48,CA,2010,1980-01-01,30,1,0.01965413
,,"68. bakersfield, ca",48,CA,2011,1980-01-01,31,1,0.01965413
,,"68. bakersfield, ca",,CA,2012,1980-01-01,32,1,0.01965413
,,"68. bakersfield, ca",,CA,2013,1980-01-01,33,1,0.01965413
,,"68. bakersfield, ca",,CA,2014,1980-01-01,34,1,0.01965413
,,"680. roanoke, va",,VA,1940,,,0,
,,"680. roanoke, va",,VA,1944,,,0,
,,"680. roanoke, va",,VA,1945,,,0,
,,"680. roanoke, va",,VA,1946,,,0,
,,"680. roanoke, va",,VA,1947,,,0,
,,"680. roanoke, va",,VA,1948,,,0,
,,"680. roanoke, va",,VA,1949,,,0,
,,"680. roanoke, va",,VA,1950,,,0,
,,"680. roanoke, va",,VA,1951,,,0,
,,"680. roanoke, va",,VA,1952,,,0,
,,"680. roanoke, va",,VA,1953,,,0,
,,"680. roanoke, va",,VA,1954,,,0,
,,"680. roanoke, va",,VA,1955,,,0,
,,"680. roanoke, va",,VA,1956,,,0,
,,"680. roanoke, va",,VA,1957,,,0,
,,"680. roanoke, va",,VA,1958,,,0,
,,"680. roanoke, va",,VA,1959,,,0,
,,"680. roanoke, va",,VA,1960,,,0,
,,"680. roanoke, va",,VA,1961,,,0,
,,"680. roanoke, va",,VA,1962,,,0,
,,"680. roanoke, va",,VA,1963,,,0,
,,"680. roanoke, va",,VA,1964,,,0,
,,"680. roanoke, va",,VA,1965,,,0,
,,"680. roanoke, va",,VA,1966,,,0,
,,"680. roanoke, va",,VA,1967,,,0,
,,"680. roanoke, va",,VA,1968,,,0,
,,"680. roanoke, va",,VA,1969,,,0,
,,"680. roanoke, va",,VA,1970,,,0,
,,"680. roanoke, va",,VA,1971,,,0,
,,"680. roanoke, va",,VA,1972,,,0,
,,"680. roanoke, va",,VA,1973,,,0,
,,"680. roanoke, va",,VA,1974,,,0,
,,"680. roanoke, va",,VA,1975,,,0,
,,"680. roanoke, va",,VA,1976,,,0,
,,"680. roanoke, va",,VA,1977,,,0,
,,"680. roanoke, va",,VA,1978,,,0,
,,"680. roanoke, va",,VA,1979,,,0,
,,"680. roanoke, va",,VA,1980,,,0,
,,"680. roanoke, va",,VA,1981,,,0,
,,"680. roanoke, va",,VA,1982,,,0,
,,"680. roanoke, va",,VA,1983,,,0,
,,"680. roanoke, va",,VA,1984,,,0,
,,"680. roanoke, va",,VA,1985,,,0,
,,"680. roanoke, va",,VA,1986,,,0,
,,"680. roanoke, va",,VA,1987,,,0,
,,"680. roanoke, va",,VA,1988,,,0,
,,"680. roanoke, va",,VA,1989,,,0,
,,"680. roanoke, va",,VA,1990,,,0,
,,"680. roanoke, va",,VA,1991,,,0,
,,"680. roanoke, va",,VA,1992,,,0,
,,"680. roanoke, va",,VA,1993,,,0,
,,"680. roanoke, va",,VA,1994,,,0,
,,"680. roanoke, va",,VA,1995,,,0,
,,"680. roanoke, va",,VA,1996,,,0,
,,"680. roanoke, va",,VA,1997,,,0,
,,"680. roanoke, va",,VA,1998,,,0,
,,"680. roanoke, va",,VA,1999,,,0,
,,"680. roanoke, va",,VA,2000,,,0,
,,"680. roanoke, va",,VA,2001,,,0,
,,"680. roanoke, va",,VA,2002,,,0,
,,"680. roanoke, va",,VA,2003,,,0,
,,"680. roanoke, va",,VA,2004,,,0,
,,"680. roanoke, va",,VA,2005,,,0,
,,"680. roanoke, va",,VA,2006,,,0,
,,"680. roanoke, va",,VA,2007,,,0,
,,"680. roanoke, va",,VA,2008,,,0,
,,"680. roanoke, va",,VA,2009,,,0,
,,"680. roanoke, va",,VA,2010,,,0,
,,"680. roanoke, va",,VA,2011,,,0,
,,"680. roanoke, va",,VA,2012,,,0,
,,"680. roanoke, va",,VA,2013,,,0,
,,"680. roanoke, va",,VA,2014,,,0,
,,"682. rochester, mn",,MN,1940,,,0,
,,"682. rochester, mn",,MN,1944,,,0,
,,"682. rochester, mn",,MN,1945,,,0,
,,"682. rochester, mn",,MN,1946,,,0,
,,"682. rochester, mn",,MN,1947,,,0,
,,"682. rochester, mn",,MN,1948,,,0,
,,"682. rochester, mn",,MN,1949,,,0,
,,"682. rochester, mn",,MN,1950,,,0,
,,"682. rochester, mn",,MN,1951,,,0,
,,"682. rochester, mn",,MN,1952,,,0,
,,"682. rochester, mn",,MN,1953,,,0,
,,"682. rochester, mn",,MN,1954,,,0,
,,"682. rochester, mn",,MN,1955,,,0,
,,"682. rochester, mn",,MN,1956,,,0,
,,"682. rochester, mn",,MN,1957,,,0,
,,"682. rochester, mn",,MN,1958,,,0,
,,"682. rochester, mn",,MN,1959,,,0,
,,"682. rochester, mn",,MN,1960,,,0,
,,"682. rochester, mn",,MN,1961,,,0,
,,"682. rochester, mn",,MN,1962,,,0,
,,"682. rochester, mn",,MN,1963,,,0,
,,"682. rochester, mn",,MN,1964,,,0,
,,"682. rochester, mn",,MN,1965,,,0,
,,"682. rochester, mn",,MN,1966,,,0,
,,"682. rochester, mn",,MN,1967,,,0,
,,"682. rochester, mn",,MN,1968,,,0,
,,"682. rochester, mn",,MN,1969,,,0,
,,"682. rochester, mn",,MN,1970,,,0,
,,"682. rochester, mn",,MN,1971,,,0,
,,"682. rochester, mn",,MN,1972,,,0,
,,"682. rochester, mn",,MN,1973,,,0,
,,"682. rochester, mn",,MN,1974,,,0,
,,"682. rochester, mn",,MN,1975,,,0,
,,"682. rochester, mn",,MN,1976,,,0,
,,"682. rochester, mn",,MN,1977,,,0,
,,"682. rochester, mn",,MN,1978,,,0,
,,"682. rochester, mn",,MN,1979,,,0,
,,"682. rochester, mn",,MN,1980,,,0,
,,"682. rochester, mn",,MN,1981,,,0,
,,"682. rochester, mn",,MN,1982,,,0,
,,"682. rochester, mn",,MN,1983,,,0,
,,"682. rochester, mn",,MN,1984,,,0,
,,"682. rochester, mn",,MN,1985,,,0,
,,"682. rochester, mn",,MN,1986,,,0,
,,"682. rochester, mn",,MN,1987,,,0,
,,"682. rochester, mn",,MN,1988,,,0,
,,"682. rochester, mn",,MN,1989,,,0,
,,"682. rochester, mn",,MN,1990,,,0,
,,"682. rochester, mn",,MN,1991,,,0,
,,"682. rochester, mn",,MN,1992,,,0,
,,"682. rochester, mn",,MN,1993,,,0,
,,"682. rochester, mn",,MN,1994,,,0,
,,"682. rochester, mn",,MN,1995,,,0,
,,"682. rochester, mn",,MN,1996,,,0,
,,"682. rochester, mn",,MN,1997,,,0,
,,"682. rochester, mn",,MN,1998,,,0,
,,"682. rochester, mn",,MN,1999,,,0,
,,"682. rochester, mn",,MN,2000,,,0,
,,"682. rochester, mn",,MN,2001,,,0,
,,"682. rochester, mn",,MN,2002,,,0,
,,"682. rochester, mn",,MN,2003,,,0,
,,"682. rochester, mn",,MN,2004,,,0,
,,"682. rochester, mn",,MN,2005,,,0,
,,"682. rochester, mn",,MN,2006,,,0,
,,"682. rochester, mn",,MN,2007,,,0,
,,"682. rochester, mn",,MN,2008,,,0,
,,"682. rochester, mn",,MN,2009,,,0,
,,"682. rochester, mn",,MN,2010,,,0,
,,"682. rochester, mn",,MN,2011,,,0,
,,"682. rochester, mn",,MN,2012,,,0,
,,"682. rochester, mn",,MN,2013,,,0,
,,"682. rochester, mn",,MN,2014,,,0,
,,"684. rochester, ny",,NY,1940,,,0,
,,"684. rochester, ny",,NY,1944,,,0,
,,"684. rochester, ny",,NY,1945,,,0,
,,"684. rochester, ny",,NY,1946,,,0,
,,"684. rochester, ny",,NY,1947,,,0,
,,"684. rochester, ny",,NY,1948,,,0,
,,"684. rochester, ny",,NY,1949,,,0,
,,"684. rochester, ny",,NY,1950,,,0,
,,"684. rochester, ny",,NY,1951,,,0,
,,"684. rochester, ny",,NY,1952,,,0,
,,"684. rochester, ny",,NY,1953,,,0,
,,"684. rochester, ny",,NY,1954,,,0,
,,"684. rochester, ny",,NY,1955,,,0,
